artist_id|artist_name|artist_popularity|artist_genres|artist_added_ts
0cA5Tg15TwARIRZeiNT1RO|Dan Fogelberg|51|classic rock, country rock, folk rock, mellow gold, singer-songwriter, soft rock, yacht rock|2023-07-14, 13:45:41
0GByy3DcfbQwDvXGCWmzv9|Pretenders|60|album rock, classic rock, mellow gold, new romantic, new wave, new wave pop, permanent wave, rock, soft rock|2023-07-14, 13:45:43
4FPjAd9hBB9iaiq8qCkNf7|Ottawan|51|vintage french electronic|2023-07-14, 13:45:44
3jrgftS3TYbNxcPt5itKhz|Robbie Dupree|45|yacht rock|2023-07-14, 13:45:45
1twC2fwPG5FkvYcMpVBQRz|Randy Crawford|51|smooth jazz|2023-07-14, 13:45:46
3lPQ2Fk5JOwGWAF3ORFCqH|John Mellencamp|65|album rock, classic rock, country rock, folk rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock|2023-07-14, 13:45:49
2XzHxDFTNywDd5ReMhgxkg|The Whispers|50|classic soul, disco, funk, new jack swing, post-disco, quiet storm, soul, urban contemporary|2023-07-14, 13:45:50
6ZalUpnU8HaHSjROM92Txw|Benny Mardones|39||2023-07-14, 13:45:51
2H32fphWQj9hhVuCOKkchM|The Nolans|38|classic uk pop|2023-07-14, 13:45:57
69MEO1AADKg1IZrq2XLzo5|UB40|67|reggae fusion, uk reggae|2023-07-14, 13:45:58
1eVEVL20zNLcGrPDOR691N|The English Beat|45|new romantic, new wave, permanent wave, ska, ska revival|2023-07-14, 13:46:00
4K3NWDwBIxgktui14SccR2|The Vapors|37|mod revival, new wave|2023-07-14, 13:46:02
4QTVePrFu1xuGM9K0kNXkk|Dexys Midnight Runners|59|new romantic, new wave, new wave pop|2023-07-14, 13:46:03
0PcIlEZa7rreM7729ot05g|Stephanie Mills|45|contemporary r&b, funk, new jack swing, quiet storm, r&b, urban contemporary|2023-07-14, 13:46:07
5lD4NOWjS7yf69zIK46Chy|Kelly Marie|34|hi-nrg|2023-07-14, 13:46:08
6pXCjxMOBcWtvULYkFPVW6|The S.O.S Band|42|disco, funk, minneapolis sound, new jack swing, post-disco, quiet storm, soul, urban contemporary|2023-07-14, 13:46:11
0rKnxuiIepvjtMmrYYV2VA|Stacy Lattisaw|35|contemporary r&b, disco, funk, new jack swing, post-disco, quiet storm, urban contemporary|2023-07-14, 13:46:12
5b4SvpTqll0LSqJWPpXya5|Odyssey|44|disco, hammond organ, post-disco|2023-07-14, 13:46:15
2urZrEdsq72kx0UzfYN8Yv|Spandau Ballet|59|new romantic, new wave, new wave pop, sophisti-pop, synthpop|2023-07-14, 13:46:16
6Lhdde9Dp3ypYfdgbk2nRf|Liquid Gold|22|classic uk pop, deep disco|2023-07-14, 13:46:17
0wi4yTYlGtEnbGo4ltZTib|Shakin' Stevens|48|classic uk pop, rockabilly|2023-07-14, 13:48:17
2DppeCnNtvrLfEobq9Pw5r|Adam & The Ants|39|new romantic, new wave, new wave pop|2023-07-14, 13:48:18
6aq8T2RcspxVOGgMrTzjWc|Soft Cell|62|new romantic, new wave, new wave pop, synthpop|2023-07-14, 13:48:19
5ZfzzHE7rxONfoksJsLXrX|Bucks Fizz|39|new wave pop|2023-07-14, 13:48:19
3iUjRVvYCsMfz7tuAQtBDI|Ultravox|50|new romantic, new wave, new wave pop, synthpop, zolo|2023-07-14, 13:48:20
0QvweosMwNcdq1IsrGlCi1|Dave Stewart|9||2023-07-14, 13:48:22
3Lo8ZIaDgqYdkeNGSRBJb3|The Tweets|13||2023-07-14, 13:48:23
4wUEfafmKVXlwEiz9RdPFc|Joe Dolce|25|novelty|2023-07-14, 13:48:25
4etuCZVdP8yiNPn4xf0ie5|Julio Iglesias|67|latin pop|2023-07-14, 13:48:26
4r8b3Hr0AMhzhAg75le0Gx|Stars On 45|42||2023-07-14, 13:48:28
73a6pNH4YtLNgDbPQwXveo|Kim Wilde|56|new romantic, new wave, new wave pop|2023-07-14, 13:48:29
0MvSBMGRQJY3mRwIbJsqF1|Royal Philharmonic Orchestra|65|british orchestra, orchestra|2023-07-14, 13:48:30
2IGQyVitQXADoOSROGLNJy|Aneka|33||2023-07-14, 13:48:30
1nIUhcKHnK6iyumRyoV68C|Ennio Morricone|63|classic soundtrack, italian soundtrack, orchestral soundtrack, vintage italian soundtrack|2023-07-14, 13:48:31
07h7JMfYWswTq4qpinC5q4|Altered Images|34|new romantic, new wave pop, scottish new wave, sophisti-pop, synthpop|2023-07-14, 13:48:31
0GShYlUdyLahdsvgKdselx|Bad Manners|40|ska, ska revival|2023-07-14, 13:48:32
2CkhxuagMCG9uvlbKm5G3m|Imagination|47|brit funk, disco, post-disco|2023-07-14, 13:48:35
4lxfqrEsLX6N1N4OCSkILp|Phil Collins|73|rock drums, soft rock|2023-07-14, 13:48:36
6J8qwug3okmGmFNBgYUcZb|Coast To Coast|13||2023-07-14, 13:48:37
2Fe5Hr8nVwtu1lG5Z7Tbz6|Landscape|14|deep new wave, synthpop|2023-07-14, 13:48:42
2gF5ozMajrL8gjPlA4Ej5x|Champaign|33|yacht rock|2023-07-14, 13:48:43
17xleTMStusKOyQrNuK3sQ|Toyah|25|new romantic, new wave pop, synthpop, zolo|2023-07-14, 13:48:43
02zGgCB9SiSPeDYMfwPJXK|Godley & Creme|30|classic uk pop, new wave pop, zolo|2023-07-14, 13:48:45
6iTD167bhyfYwEd7fd2bGn|Sugar Minott|41|dub, lovers rock, old school dancehall, reggae, rocksteady, roots reggae|2023-07-14, 13:48:46
0lZoBs4Pzo7R89JM9lxwoT|Duran Duran|66|album rock, dance rock, new romantic, new wave, new wave pop, rock, soft rock, synthpop|2023-07-14, 13:48:49
6qfKnsgz1CwyqA7lTdieRJ|Third World|46|reggae, reggae fusion, roots reggae|2023-07-14, 13:48:50
3hsO9B2FiSAfdBddcNKZEV|Tenpole Tudor|28|pub rock|2023-07-14, 13:48:53
6imyM8T1Xbe8v2iZe41dR7|Haircut 100|37|brit funk, new romantic, new wave, new wave pop, sophisti-pop|2023-07-14, 13:48:55
4aP1lp10BRYZO658B2NwkG|Andrew Lloyd Webber|60|broadway, west end|2023-07-14, 13:48:57
3gMaNLQm7D9MornNILzdSl|Lionel Richie|68|soft rock|2023-07-14, 13:48:59
5dcOK4stT4JDkP6Dqhbz5s|Sheena Easton|53|mellow gold, minneapolis sound, new romantic, new wave pop, soft rock|2023-07-14, 13:49:01
5eygg59PhcYgy4ekBgbDA1|Graham Bonnet|27||2023-07-14, 13:49:02
0rJcrQfLLtWSJAKbZPk6NV|Yarbrough & Peoples|37|classic soul, disco, funk, p funk, post-disco, quiet storm, urban contemporary|2023-07-14, 13:49:03
4AIo9dEYhuS3AtwhhKgA0M|The Teardrop Explodes|34|new romantic, new wave, new wave pop, pub rock, uk post-punk|2023-07-14, 13:49:04
0fbQnfe4z5lacGtc26Phf2|Linx|17|brit funk|2023-07-14, 13:49:05
5titkTztShEPJSoCL9TXF2|Freeez|34|brit funk, hi-nrg, post-disco|2023-07-14, 13:49:09
1yiVvfroJVfhV1IUqnybyV|Lobo|6||2023-07-14, 13:49:09
5hqB3Fxgin9YGYa0mIGf1G|Laurie Anderson|39|art pop, art rock, bow pop, experimental, experimental pop, experimental vocal, laboratorio|2023-07-14, 13:49:12
4Z7VAUrx9SwvASzQ5OChjZ|Kate Robbins|3||2023-07-14, 13:49:13
26bcq2nyj5GB7uRr558iQg|Survivor|65|album rock, glam metal, hard rock, soft rock|2023-07-14, 13:49:34
4bthk9UfsYUYdcFyqxmSUU|Tears For Fears|72|new romantic, new wave, new wave pop, permanent wave, rock, sophisti-pop, synthpop|2023-07-14, 13:49:35
1Fmb52lZ6Jv7FMWXXTPO3K|Joan Jett & the Blackhearts|62|glam punk, rock|2023-07-14, 13:49:38
0f3EsoviYnRKTkmayI3cux|Men At Work|64|album rock, australian rock, classic rock, hard rock, heartland rock, mellow gold, new romantic, new wave, new wave pop, rock, soft rock|2023-07-14, 13:49:39
69Mj3u4FTUrpyeGNSIaU6F|The J. Geils Band|55|album rock, classic rock, country rock, hard rock, mellow gold, rock, singer-songwriter, soft rock|2023-07-14, 13:49:41
2m62cc253Xvd9qYQ8d2X3d|The Alan Parsons Project|61|album rock, art rock, classic rock, mellow gold, progressive rock, soft rock, symphonic rock|2023-07-14, 13:49:41
7crPfGd2k81ekOoSqQKWWz|Stevie Nicks|63|heartland rock|2023-07-14, 13:49:42
1bdytLV3FPjyhfrb6BhMej|Asia|53|album rock, classic rock, glam metal, hard rock, mellow gold, progressive rock, soft rock|2023-07-14, 13:49:44
0rvjqX7ttXeg3mTy8Xscbt|Journey|72|album rock, classic rock, hard rock, heartland rock, mellow gold, rock, soft rock|2023-07-14, 13:49:45
4n31svBA9GGIYxGxgrQaRK|George Thorogood & The Destroyers|56|album rock, blues rock, classic rock, country rock, hard rock, heartland rock, mellow gold, rock|2023-07-14, 13:49:46
2CuzDPkRD6BJBvdWqCrt2I|Musical Youth|53|uk reggae|2023-07-14, 13:49:47
4463nfFMmK1cwAWBQDwT5e|Laura Branigan|59|new romantic, new wave pop, soft rock, synthpop|2023-07-14, 13:49:49
6kz53iCdBSqhQCZ21CoLcc|Culture Club|61|new romantic, new wave, new wave pop, soft rock, synthpop|2023-07-14, 13:49:50
1mNnxxnPfHQDOkFjnZmdkc|Patrice Rushen|54|disco, funk, jazz funk, post-disco, quiet storm, soul|2023-07-14, 13:49:52
24hJWbo98sH84tb0nkeaqy|Michael McDonald|54|mellow gold, soft rock, yacht rock|2023-07-14, 13:49:52
6QHu71f8LLeT8n0GzfbYFc|Gregory Isaacs|55|lovers rock, reggae, roots reggae|2023-07-14, 13:49:53
5gxynDEKwNDgxGJmJjZyte|Steve Winwood|57|album rock, classic rock, folk rock, heartland rock, mellow gold, new wave pop, singer-songwriter, soft rock|2023-07-14, 13:49:53
3zXw2Eh96iTT51pytzHdZi|38 Special|56|album rock, classic rock, country rock, glam metal, hard rock, mellow gold, rock, soft rock, southern rock|2023-07-14, 13:49:54
0uAjBatvB4ubpd4kCfjmNt|A Flock Of Seagulls|55|new romantic, new wave, new wave pop, synthpop|2023-07-14, 13:49:57
2s79xe5F6eUQkjwjww27Fh|ABC|50|dance rock, new romantic, new wave, new wave pop, sophisti-pop, synthpop|2023-07-14, 13:50:00
6is2U7I1jlI8PjxNZOHIMV|DeBarge|54|contemporary r&b, funk, quiet storm, r&b, urban contemporary|2023-07-14, 13:50:02
0JxChc2w5fwTGbXKfc4cRd|Patti Austin|49|quiet storm, smooth jazz, yacht rock|2023-07-14, 13:50:03
2mG8HHQ9S9kcbjcrb5N1FE|The Go-Go's|52|album rock, candy pop, classic rock, girl group, heartland rock, jangle pop, mellow gold, new romantic, new wave, new wave pop, permanent wave, singer-songwriter, soft rock|2023-07-14, 13:50:05
5qUHCOUsvVKUpVrMMmztMK|Jeffrey Osborne|45|contemporary r&b, funk, motown, new jack swing, quiet storm, soul, urban contemporary|2023-07-14, 13:50:06
7A9yZMTrFZcgEWAX2kBfK6|Huey Lewis & The News|62|album rock, classic rock, hard rock, mellow gold, new romantic, new wave pop, rock, singer-songwriter, soft rock|2023-07-14, 13:50:07
5dbuFbrHa1SJlQhQX9OUJ2|Don Henley|62|album rock, classic rock, heartland rock, mellow gold, singer-songwriter, soft rock, yacht rock|2023-07-14, 13:50:08
52o9SO5Qt09Vr9bDCbTbmu|Charlene|41||2023-07-14, 13:50:10
1VKSw4zNYbYK2BXbOOXkcd|Adrian Gurvitz|43|yacht rock|2023-07-14, 13:50:11
1G1mX30GpUJqOr1QU2eBSs|Yazoo|56|new romantic, new wave, new wave pop, synthpop|2023-07-14, 13:50:12
4n7L1vYXp4Dt0HfxaLBj9l|Dazz Band|43|classic soul, disco, funk, motown, p funk, post-disco, quiet storm, soul|2023-07-14, 13:50:14
3REpOYo13YkVj1dFzda12A|Shalamar|51|disco, funk, motown, new jack swing, post-disco, quiet storm, soul, urban contemporary|2023-07-14, 13:50:16
4JCt4xrbbBB9blkKwNlcJ7|"Evelyn ""Champagne"" King"|49|classic soul, disco, funk, minneapolis sound, post-disco, quiet storm, soul, urban contemporary|2023-07-14, 13:50:17
6KOqPxwfNAmZPkiCnDE9yT|Joe Jackson|51|mellow gold, new romantic, new wave, new wave pop, permanent wave, power pop, singer-songwriter, sophisti-pop|2023-07-14, 13:50:18
6NaacjWVEwO2la6AnxH0ZK|Tight Fit|35|new wave pop|2023-07-14, 13:50:21
6IFXsrXBpwbIqtOUOiAa3p|Rick Springfield|58|album rock, australian rock, classic rock, glam metal, hard rock, heartland rock, mellow gold, new romantic, new wave pop, soft rock, yacht rock|2023-07-14, 13:50:22
3QP0XPDwbvGivqDAaJ5f5G|Adam Ant|38|new romantic, new wave, new wave pop, permanent wave|2023-07-14, 13:50:22
5lpH0xAS4fVfLkACg9DAuM|Wham!|66|new romantic, new wave, new wave pop, soft rock|2023-07-14, 13:50:23
2ibPkysx2PXqWLmxFD7jSg|Stray Cats|46|instrumental surf, rockabilly|2023-07-14, 13:50:28
0DapOnrmvQGwToOmgk6Fz8|Fat Larry's Band|39|philly soul, post-disco|2023-07-14, 13:50:29
6scOultrkXrQsClcbGKM7e|The Motels|39|australian rock, new romantic, new wave, new wave pop|2023-07-14, 13:50:30
5uOVb4hLSQVbHbVVt27tV1|Frida|36||2023-07-14, 13:50:31
3LtBdgNHdH0Ix8hCFZ4NJG|Blancmange|36|new romantic, synthpop|2023-07-14, 13:50:34
19xz1vcuKNjniGEftTOSSH|The Weather Girls|53|disco, hi-nrg|2023-07-14, 13:50:34
0NKDgy9j66h3DLnN8qu1bB|Eurythmics|66|dance rock, new romantic, new wave, new wave pop, soft rock, sophisti-pop, synthpop|2023-07-14, 13:50:53
2BTZIqw0ntH9MvilQ3ewNY|Cyndi Lauper|69|dance pop, new wave pop, permanent wave, soft rock|2023-07-14, 13:50:54
771qBvjnXOH9Azr6lKy6FB|Michael Sembello|58|hi-nrg|2023-07-14, 13:50:57
3bmFPbLMiLxtR9tFrTcKcP|Matthew Wilder|56|new wave pop|2023-07-14, 13:50:57
51Blml2LZPmy7TTiAg47vQ|U2|75|irish rock, permanent wave, rock|2023-07-14, 13:50:59
6GnCucI2uDaYj1j39GFxkn|F.R. David|54|french synthpop, italo disco|2023-07-14, 13:51:00
1dLWg6m8RRhizsdqJbhyj3|Quiet Riot|56|album rock, classic rock, glam metal, hard rock, metal, rock|2023-07-14, 13:51:02
6H1RjVyNruCmrBEWRbD0VZ|Def Leppard|68|album rock, classic rock, glam metal, hard rock, nwobhm, rock|2023-07-14, 13:51:06
3Z02hBLubJxuFJfhacLSDc|Bryan Adams|73|canadian pop, canadian singer-songwriter, classic canadian rock, heartland rock, mellow gold, soft rock|2023-07-14, 13:51:09
2x9SpqnPi8rlE9pjHBwmSC|Talking Heads|67|alternative rock, art punk, dance rock, funk rock, new wave, permanent wave, post-punk, rock, zolo|2023-07-14, 13:51:12
49iKbKGqgn8OESkW5WduX0|Peabo Bryson|57|quiet storm|2023-07-14, 13:51:14
4CYeVo5iZbtYGBN4Isc3n6|Dio|60|album rock, glam metal, hard rock, metal, rock|2023-07-14, 13:51:17
6Dxf1ZaJBrpbumiqTTnlIH|Taco|42||2023-07-14, 13:51:25
65c5si0ePAwkOCn4M35Ho7|Sérgio Mendes|57|bossa nova, brazilian jazz, samba|2023-07-14, 13:51:26
0f3kLT4wvi2mFHlHJgV8Hl|Kajagoogoo|43|new romantic, new wave pop, synthpop|2023-07-14, 13:51:28
34PLzyi7CdXUekiLHYyqXq|Men Without Hats|52|classic canadian rock, new romantic, new wave pop, synthpop|2023-07-14, 13:51:29
3nRifdQMP5925XSkIN07oC|Ryan Paris|44|italo disco, new italo disco|2023-07-14, 13:51:33
1n65zfwYIj5kKEtNgxUlWb|Siouxsie and the Banshees|56|alternative rock, dream pop, new romantic, new wave, post-punk, punk, uk post-punk|2023-07-14, 13:51:33
3C6chBmZ9wzisBhoh8G2nK|Naked Eyes|47|new romantic, new wave pop, synthpop|2023-07-14, 13:51:35
6rqU9HQ57NYGBnBzbrY3a4|Paul Young|56|mellow gold, new romantic, new wave, new wave pop, soft rock|2023-07-14, 13:51:40
41A6Xdil8qhaD2DcS4X1wA|The Flying Pickets|35|classic uk pop|2023-07-14, 13:51:41
2u7xZP39dtED9EuRX9MUwu|Orange Juice|37|scottish new wave, scottish rock, uk post-punk|2023-07-14, 13:51:42
1mFX1QlezK1lNPKQJkhwWb|New Edition|54|boy band, contemporary r&b, new jack swing, r&b, urban contemporary|2023-07-14, 13:51:42
1JfnADNz5yYEq3hrzlZHLk|Grandmaster Flash|42|bronx hip hop, conscious hip hop, east coast hip hop, hip hop, old school hip hop, rap, turntablism|2023-07-14, 13:51:44
2ZvrvbQNrHKwjT7qfGFFUW|Herbie Hancock|54|contemporary post-bop, instrumental funk, jazz, jazz funk, jazz fusion, jazz piano|2023-07-14, 13:51:45
59FA7hfd0gJCIVBN0GygHg|The Bluebells|30|melancholia, new wave pop, scottish new wave, sophisti-pop|2023-07-14, 13:51:46
08iTfBYGAG8Llyx6SkrY6F|The Harmony Group|32||2023-07-14, 13:51:49
3loflELg7MzgrOyNqERolN|The Style Council|49|new romantic, new wave, new wave pop, sophisti-pop|2023-07-14, 13:51:49
6f8l45N3qZB1xSCH1qFCFB|Tracey Ullman|33|new wave pop|2023-07-14, 13:51:50
1zuJe6b1roixEKMOtyrEak|Tina Turner|71|soft rock|2023-07-14, 13:51:51
19ra5tSw0tWufvUp8GotLo|George Michael|71|new wave pop|2023-07-14, 13:58:00
0xliTEbFfy5HQHvsTknTkX|Alphaville|62|new romantic, new wave pop, synthpop|2023-07-14, 13:58:03
47zz7sob9NUcODy0BTDvKx|Sade|72|british soul, sophisti-pop|2023-07-14, 13:58:04
3yY2gUcIsjMr8hjo51PoJ8|The Smiths|74|madchester, new wave, permanent wave, rock, uk post-punk|2023-07-14, 13:58:06
2wpWOzQE5TpA0dVnh5YD08|Bronski Beat|56|hi-nrg, new romantic, new wave, new wave pop, sophisti-pop, synthpop|2023-07-14, 13:58:08
7b85ve82Sh36a3UAx74wut|Twisted Sister|60|album rock, glam metal, hard rock, metal, rock|2023-07-14, 13:58:09
27T030eWyCQRmDyuvr1kxY|Scorpions|70|album rock, german hard rock, german metal, german rock, hard rock, rock|2023-07-14, 13:58:10
58lV9VcRSjABbAbfWS6skp|Bon Jovi|76|glam metal, rock|2023-07-14, 13:58:11
1mZu3rO7qSD09GdDpePHhY|Frankie Goes To Hollywood|56|dance rock, hi-nrg, new romantic, new wave, new wave pop, synthpop|2023-07-14, 13:58:14
2TPyCsRoh2tjeZLTQ2ojlj|John Waite|52|album rock, heartland rock, mellow gold, new romantic, new wave, new wave pop, soft rock|2023-07-14, 13:58:15
7Fo8TAyGJr4VmhE68QamMf|Talk Talk|56|melancholia, new romantic, new wave, new wave pop, sophisti-pop, synthpop|2023-07-14, 13:58:16
3tufWJzpCiAGleBt5TkmTn|Ratt|55|album rock, glam metal, hard rock|2023-07-14, 13:58:18
3sc7iUG1Wwpwx7bHeZolgx|Bananarama|55|girl group, hi-nrg, new romantic, new wave, new wave pop, soft rock|2023-07-14, 13:58:19
6Zh3xrWlA0SA9Fsfj9AVwm|Wang Chung|51|new romantic, new wave pop, synthpop|2023-07-14, 13:58:20
3daM7asS0gCFvyLemNx2EE|The Romantics|55|album rock, classic rock, heartland rock, mellow gold, new romantic, new wave, new wave pop, power pop, soft rock|2023-07-14, 13:58:21
7kCL98rPFsNKjAHDmWrMac|Nik Kershaw|52|new romantic, new wave, new wave pop|2023-07-14, 13:58:25
5xQKoGD7Ql92fWd1uWwKkf|Steve Perry|54|album rock, heartland rock, mellow gold, new wave pop, soft rock, yacht rock|2023-07-14, 13:58:26
5jVeqi3PNaTOajfvBa4uFn|Thompson Twins|49|new romantic, new wave, new wave pop, synthpop|2023-07-14, 13:58:26
6ne5YmZH7oCXcZUBsY66sn|Phil Oakey|43|new wave pop, synthpop|2023-07-14, 13:58:28
3xs0LEzcPXtgNfMNcHzLIP|Rockwell|52||2023-07-14, 13:58:30
6mQfAAqZGBzIfrmlZCeaYT|Chaka Khan|61|disco, funk, neo soul, quiet storm, soul|2023-07-14, 13:58:33
15Kzh2fTgAW2AGXcGD32Kp|Dennis Edwards|43||2023-07-14, 13:58:36
0smy8yDrRoI4CnhpOuthg0|Corey Hart|48|album rock, new romantic, new wave pop, soft rock, synthpop|2023-07-14, 13:58:36
0NyzfcGDZZ6GM25EBG9BYK|Ray Parker Jr.|51||2023-07-14, 13:58:41
2EURsXo9qlt1aMWlviGCRi|Ashford & Simpson|41|classic soul, disco, funk, motown, new jack swing, post-disco, quiet storm, soul, urban contemporary|2023-07-14, 13:58:45
3RFGnJaDVOyxL9YcFaKatu|Scandal|38||2023-07-14, 13:58:46
6loBF9iQdE11WSX29fNKqY|Howard Jones|48|new romantic, new wave, new wave pop, synthpop|2023-07-14, 13:58:47
4Tvos0a5rRrBu4Oodu5f79|Julian Lennon|37|beatlesque, new wave pop|2023-07-14, 13:58:49
5bTTx0CRvZj1kRJwUsWWYo|James Ingram|55|quiet storm|2023-07-14, 13:58:50
7LTzUnZaptYfAFmvqW5M6D|Limahl|47|new romantic, new wave pop, synthpop|2023-07-14, 13:58:50
1Ha0Fz4i0d4gu5fZbhBCtH|Night Ranger|50|album rock, classic rock, glam metal, hard rock, heartland rock, soft rock|2023-07-14, 13:58:51
1HvcqyRLS9nF8hAbTWOqpr|Dan Hartman|47|disco, new wave pop|2023-07-14, 13:58:54
79kloYBe4FaMHh6lG7VaG6|Mike Reno|35||2023-07-14, 13:58:58
1LjSu2y6anCHCsVAHQdl8Z|Maria Vidal|26||2023-07-14, 13:58:59
1eClJfHLoDI4rZe5HxzBFv|INXS|68|australian rock, dance rock, funk rock, new romantic, new wave, rock|2023-07-14, 13:59:01
2TzHIUhVpeeDxyJPpQfnV3|Katrina & The Waves|61|new wave pop|2023-07-14, 14:29:11
2jzc5TC5TVFLXQlBNiIUzE|a-ha|70|new romantic, new wave, new wave pop, permanent wave, synthpop|2023-07-14, 14:29:11
6hN9F0iuULZYWXppob22Aj|Simple Minds|65|album rock, dance rock, new romantic, new wave, new wave pop, rock, scottish new wave, soft rock|2023-07-14, 14:29:14
5WWSL6rElJeUk3Uc1S2RyD|Dead Or Alive|56|hi-nrg, new romantic, new wave pop, synthpop|2023-07-14, 14:29:19
6XpaIBNiVzIetEPCWDvAFP|Whitney Houston|74|dance pop|2023-07-14, 14:29:20
6czfQ8MjHVmvJKA4LAnviG|Baltimora|54|italo disco, synthpop|2023-07-14, 14:29:21
6ZNeppgfBLPUyugks9Yn1u|Philip Bailey|55|yacht rock|2023-07-14, 14:29:23
7Bah8E0kCETqEpAHI6CPzQ|Mr. Mister|53|album rock, new romantic, new wave pop, soft rock, synthpop|2023-07-14, 14:29:23
49DW3KvkyjHO35mK1JnSyS|The Cult|58|album rock, hard rock, new wave, rock|2023-07-14, 14:29:24
5pf1217gT8zcjOFc7oMi47|Opus|54|austropop|2023-07-14, 14:29:27
7sF6m3PpW6G6m6J2gzzmzM|U.S.A. For Africa|46|musical advocacy|2023-07-14, 14:29:30
3vMWY1bUrmYoSoEWLiQWOZ|Glenn Frey|53|album rock, classic rock, country rock, heartland rock, mellow gold, new wave pop, singer-songwriter, soft rock|2023-07-14, 14:29:37
3Z1tibPKhUYWCno0IYicCN|John Parr|49|new wave pop|2023-07-14, 14:29:41
3fsCWTIuWIRvEGS7gerSJX|Jennifer Rush|52|new wave pop|2023-07-14, 14:29:42
7ai5TWiOG8g9Hds5AATS28|Marillion|53|neo-progressive, progressive rock, symphonic rock|2023-07-14, 14:29:49
7Cf73Z3RZQTH4V69GSDxnv|Harold Faltermeyer|54|german soundtrack, synthesizer, synthpop|2023-07-14, 14:29:50
1Zq8pfBl4ejCMrWdeAdphc|Eddie Murphy|43|black comedy, comedy|2023-07-14, 14:29:51
3zk5lgbVEre0rKRBqiKt0T|Feargal Sharkey|39|new wave pop, solo wave|2023-07-14, 14:29:52
646StQO8yxIiI3niu1OHnG|Sandra|53|europop, italo disco|2023-07-14, 14:29:52
2N4isf5pypyuDVpBofqEN8|Midge Ure|42|new romantic, new wave pop, scottish new wave, solo wave, synthpop|2023-07-14, 14:29:58
7bKupnlF7XOfR1En3K8oAL|Go West|48|new romantic, new wave, new wave pop|2023-07-14, 14:29:59
20p5D2KrE8CGuOjHtxsyTp|Fine Young Cannibals|58|dance rock, new romantic, new wave, new wave pop, synthpop|2023-07-14, 14:30:00
0Ty63ceoRnnJKVEYP0VQpk|Sting|68|permanent wave, soft rock, sophisti-pop|2023-07-14, 14:30:02
1JVoO5bwfU8GNuAZLpBoHe|The Dream Academy|41|baroque pop, new romantic, new wave, sophisti-pop|2023-07-14, 14:30:04
0L9xkvBPcEp1nrhDrodxc5|Level 42|55|brit funk, dance rock, new romantic, new wave pop, post-disco, sophisti-pop, synthpop|2023-07-14, 14:30:05
23wr9RJZg0PmYvVFyNkQ4j|Gary Moore|55|blues rock, british blues, electric blues|2023-07-14, 14:30:07
7KckozT8XPOqtgJjpAcrnA|Elaine Paige|38|classic uk pop, operatic pop|2023-07-14, 14:30:11
7vRMMs8yrKf4PKUpUllMkr|Mary Jane Girls|44|classic soul, disco, freestyle, funk, motown, new jack swing, p funk, post-disco, quiet storm, soul, urban contemporary|2023-07-14, 14:30:13
51l0uqRxGaczYr4271pVIC|The Bangles|61|album rock, jangle pop, mellow gold, new romantic, new wave, new wave pop, paisley underground, soft rock|2023-07-14, 14:30:31
2aS6jYh7ysTL1ZUsHneNgM|Berlin|58|new romantic, new wave pop, synthpop|2023-07-14, 14:30:33
2RpHsROrX075xfIwHn6B2U|Chris de Burgh|59|new wave pop, soft rock|2023-07-14, 14:30:34
7Js6Lde8thlIHXggv2SCBz|Europe|63|album rock, glam metal, hard rock, rock, swedish hard rock, swedish melodic rock|2023-07-14, 14:30:35
3cniTumSiUysiPWXapGx1i|Cutting Crew|59|album rock, new romantic, new wave, new wave pop, soft rock|2023-07-14, 14:30:36
1zxDewzd2j1ZdSBGaYcr0y|The Outfield|63|album rock, power pop|2023-07-14, 14:30:39
5xWPOujQqd4wXyB08slZ9Z|Peter Cetera|59|soft rock|2023-07-14, 14:30:39
79bxUQsBIXO8nVLB9fYKf7|Modern Talking|65|europop, synthpop|2023-07-14, 14:30:40
2ye2Wgw4gimLv2eAKyk1NB|Metallica|80|hard rock, metal, old school thrash, rock, thrash metal|2023-07-14, 14:30:40
3CQIn7N5CuRDP8wEI7FiDA|Run–D.M.C.|59|east coast hip hop, golden age hip hop, hip hop, old school hip hop, queens hip hop, rap|2023-07-14, 14:30:44
2iM28IgKg89v1o7BTQAVPo|Bruce Hornsby|53|album rock, heartland rock, mellow gold, piano rock, singer-songwriter, soft rock|2023-07-14, 14:30:44
1fa0cOhromAZdq2xRA4vv8|Simply Red|65|british soul, new romantic, new wave pop, soft rock, sophisti-pop|2023-07-14, 14:30:46
17U2ImH5IyYMvjkCfPhMHT|The Communards|49|hi-nrg, new romantic, new wave pop, sophisti-pop, synthpop|2023-07-14, 14:30:48
7FAkzV0YOw0EIXFhmY4RE3|Jermaine Stewart|44||2023-07-14, 14:30:56
0ty0xha1dbprYIUAQufkFn|Patti LaBelle|51|contemporary r&b, philly soul, quiet storm, r&b, soul, urban contemporary|2023-07-14, 14:30:58
3q8tRS0hCMVCylgKAoA0ya|Stacey Q|42|freestyle, hi-nrg|2023-07-14, 14:30:58
0kObWap02DEg9EAJ3PBxzf|Starship|63|album rock, classic rock, mellow gold, new romantic, new wave pop, soft rock, synthpop|2023-07-14, 14:30:59
2The4Ur661sLPGndcUuuLu|Nu Shooz|43|freestyle, post-disco|2023-07-14, 14:31:01
